Source IP,Destination IP,Protocol,Port,Size,Time
192.168.1.140,1.1.1.13,TCP,22,3275,2025-05-02 02:06:04
192.168.1.250,172.217.139.17,ICMP,0,435,2025-05-07 00:17:27
10.10.10.11,1.1.1.240,UDP,500,4718,2025-05-04 13:17:41
192.168.1.213,172.217.40.78,ICMP,0,50,2025-05-02 12:46:18
192.168.1.24,172.217.225.129,UDP,67,1300,2025-05-06 11:09:02
10.10.10.11,172.217.192.123,UDP,69,2041,2025-05-04 01:36:05
10.10.10.11,172.217.148.53,UDP,67,5409,2025-05-04 11:01:26
192.168.1.196,172.217.227.234,TCP,53,2752,2025-05-04 22:29:00
10.10.10.11,1.1.1.24,TCP,110,4538,2025-05-02 05:51:47
10.10.10.10,1.1.1.249,TCP,22,6961,2025-05-01 04:20:33
10.10.10.11,8.8.8.198,UDP,514,8271,2025-05-05 16:15:00
10.10.10.11,172.217.62.138,UDP,1194,5042,2025-05-03 03:52:29
192.168.1.118,172.217.80.111,TCP,53,4670,2025-05-04 02:57:20
192.168.1.184,8.8.6.3,TCP,16674,4884,2025-05-05 15:32:54
10.10.10.10,1.1.1.125,TCP,3389,7065,2025-05-02 12:45:48
192.168.1.187,1.1.1.72,TCP,25,1993,2025-05-07 01:35:12
192.168.1.25,1.1.1.240,TCP,22,3974,2025-05-04 03:07:53
192.168.1.92,172.217.63.8,UDP,49066,230,2025-05-02 06:35:46
10.10.10.11,172.217.14.163,UDP,10776,4429,2025-05-02 03:01:42
192.168.1.92,172.217.237.213,TCP,443,2655,2025-05-06 18:19:20
192.168.1.115,172.217.30.177,TCP,445,452,2025-05-06 18:03:32
10.10.10.11,1.1.1.237,TCP,51975,3718,2025-05-05 18:42:16
10.10.10.11,172.217.48.158,TCP,23,6762,2025-05-03 01:23:14
192.168.1.180,172.217.251.222,UDP,67,1772,2025-05-04 16:31:07
192.168.1.63,172.217.213.113,TCP,20,3546,2025-05-06 11:13:07
192.168.1.36,172.217.200.255,TCP,23,1243,2025-05-06 19:37:31
192.168.1.41,172.217.63.8,ICMP,0,143,2025-05-05 23:00:59
192.168.1.246,8.8.6.100,TCP,25,3028,2025-05-02 14:38:36
10.10.10.10,172.217.107.83,TCP,110,4300,2025-05-02 04:28:59
10.10.10.10,1.1.1.61,UDP,47486,2239,2025-05-03 17:28:35
192.168.1.56,8.8.5.156,TCP,20,4665,2025-05-02 21:21:46
10.10.10.11,172.217.76.205,UDP,500,5117,2025-05-01 18:13:14
192.168.1.229,172.217.149.141,UDP,68,1651,2025-05-02 03:21:11
192.168.1.161,8.8.5.238,TCP,20,1461,2025-05-04 04:30:36
10.10.10.10,8.8.8.126,TCP,80,4064,2025-05-04 02:18:15
10.10.10.10,172.217.39.161,TCP,143,8904,2025-05-07 03:00:02
10.10.10.11,172.217.144.179,TCP,21,5070,2025-05-06 23:54:31
192.168.1.115,1.1.1.168,TCP,18161,1088,2025-05-02 10:46:40
192.168.1.32,8.8.7.162,TCP,445,2347,2025-05-05 14:58:54
192.168.1.36,8.8.7.110,TCP,443,4800,2025-05-07 19:36:07
10.10.10.10,8.8.5.75,TCP,143,7213,2025-05-06 05:53:09
10.10.10.10,1.1.1.6,TCP,38800,6947,2025-05-04 23:08:26
10.10.10.11,172.217.245.19,TCP,60240,4170,2025-05-07 19:09:54
192.168.1.118,172.217.225.24,TCP,22,4423,2025-05-02 16:42:50
10.10.10.11,172.217.255.155,TCP,22,8761,2025-05-01 12:11:20
10.10.10.10,1.1.1.47,TCP,21,6164,2025-05-06 12:22:27
192.168.1.223,1.1.1.148,TCP,8595,3578,2025-05-05 15:25:56
10.10.10.11,8.8.8.80,TCP,53,1867,2025-05-04 22:25:44
192.168.1.170,172.217.14.249,TCP,443,2680,2025-05-01 09:55:39
192.168.1.68,8.8.5.246,TCP,21,414,2025-05-07 11:22:13
10.10.10.11,1.1.1.147,UDP,53,5443,2025-05-01 05:27:32
10.10.10.10,172.217.188.90,TCP,22,7054,2025-05-02 05:36:34
192.168.1.161,172.217.168.74,TCP,8080,3014,2025-05-03 16:02:13
10.10.10.11,8.8.6.37,TCP,22,7372,2025-05-07 12:16:23
192.168.1.89,8.8.7.161,TCP,445,2897,2025-05-04 00:49:28
10.10.10.10,8.8.8.198,UDP,161,2632,2025-05-07 18:37:12
10.10.10.11,1.1.1.25,UDP,500,6418,2025-05-02 07:27:39
192.168.1.57,1.1.1.59,ICMP,0,354,2025-05-04 18:28:20
10.10.10.10,172.217.142.71,TCP,3389,4783,2025-05-02 13:18:51
10.10.10.11,172.217.213.113,UDP,67,8241,2025-05-02 16:30:30
192.168.1.12,172.217.225.129,TCP,19270,600,2025-05-05 20:45:45
10.10.10.11,172.217.158.144,TCP,49420,1774,2025-05-05 23:08:30
192.168.1.98,1.1.1.4,TCP,8977,3939,2025-05-02 14:50:16
192.168.1.227,1.1.1.47,TCP,143,4342,2025-05-01 22:15:57
10.10.10.11,172.217.76.205,UDP,123,8459,2025-05-01 01:57:34
10.10.10.10,172.217.225.129,TCP,8080,4527,2025-05-04 03:10:25
192.168.1.93,8.8.8.219,TCP,445,3304,2025-05-04 23:21:52
10.10.10.11,172.217.17.157,TCP,8080,5177,2025-05-01 00:13:26
192.168.1.144,172.217.117.13,UDP,1194,1420,2025-05-05 13:00:08
10.10.10.10,1.1.1.106,TCP,44587,1598,2025-05-01 19:55:36
192.168.1.8,172.217.252.188,UDP,27356,1549,2025-05-02 16:26:48
10.10.10.11,8.8.5.83,TCP,445,2863,2025-05-04 21:52:05
192.168.1.138,8.8.6.253,TCP,43628,2972,2025-05-06 06:21:34
192.168.1.179,172.217.68.0,TCP,30104,2892,2025-05-02 15:06:29
192.168.1.76,172.217.158.144,TCP,3389,2062,2025-05-06 03:24:10
192.168.1.87,8.8.8.63,TCP,443,2948,2025-05-01 08:10:11
192.168.1.58,1.1.1.6,UDP,1194,731,2025-05-01 10:53:13
10.10.10.11,8.8.6.247,UDP,68,1868,2025-05-02 18:42:14
10.10.10.10,172.217.158.144,TCP,25,6231,2025-05-07 01:05:13
192.168.1.198,8.8.7.110,TCP,28864,1115,2025-05-01 22:38:31
10.10.10.10,8.8.5.79,UDP,500,5880,2025-05-03 01:14:50
10.10.10.10,8.8.6.127,UDP,67,3055,2025-05-02 21:09:44
192.168.1.195,8.8.6.133,TCP,21,284,2025-05-02 13:23:40
192.168.1.144,172.217.76.205,TCP,445,829,2025-05-01 22:14:48
192.168.1.56,1.1.1.55,TCP,22,898,2025-05-04 05:28:57
192.168.1.237,1.1.1.17,UDP,68,65,2025-05-01 17:31:38
192.168.1.29,1.1.1.98,TCP,445,623,2025-05-04 08:05:21
192.168.1.58,8.8.5.238,TCP,25,3127,2025-05-01 22:13:15
10.10.10.11,8.8.6.27,TCP,8080,4017,2025-05-04 14:27:31
10.10.10.10,8.8.8.126,TCP,25,4245,2025-05-05 02:21:38
10.10.10.11,8.8.5.28,UDP,123,7152,2025-05-05 03:38:34
10.10.10.11,8.8.8.102,TCP,443,5709,2025-05-06 11:25:39
10.10.10.11,172.217.80.111,UDP,68,7842,2025-05-03 22:47:00
10.10.10.10,172.217.137.163,UDP,28540,2905,2025-05-07 22:45:30
192.168.1.208,1.1.1.103,TCP,53,683,2025-05-06 17:59:19
192.168.1.151,1.1.1.36,UDP,7979,657,2025-05-04 15:46:29
192.168.1.9,8.8.4.225,TCP,80,4959,2025-05-02 05:20:41
192.168.1.89,172.217.10.45,TCP,8080,1417,2025-05-05 10:33:08
10.10.10.11,8.8.8.110,UDP,161,2065,2025-05-07 16:11:46
192.168.1.190,8.8.7.161,TCP,21,2635,2025-05-07 21:03:11
10.10.10.10,8.8.8.2,TCP,3389,4035,2025-05-01 08:01:34
192.168.1.41,172.217.47.147,UDP,69,123,2025-05-04 12:44:22
10.10.10.11,8.8.4.147,UDP,68,3908,2025-05-01 00:38:27
192.168.1.8,8.8.7.99,TCP,5610,1776,2025-05-01 15:10:38
192.168.1.222,172.217.235.93,TCP,80,4592,2025-05-07 21:27:22
10.10.10.11,172.217.75.246,UDP,123,4215,2025-05-05 13:45:50
10.10.10.11,8.8.7.179,TCP,53,4048,2025-05-02 15:05:55
10.10.10.10,8.8.4.235,UDP,123,8933,2025-05-02 00:39:06
10.10.10.10,8.8.8.172,UDP,67,5336,2025-05-04 14:26:25
10.10.10.10,172.217.67.229,UDP,44434,2807,2025-05-01 17:30:08
192.168.1.217,1.1.1.187,TCP,8080,1696,2025-05-03 23:23:12
10.10.10.11,172.217.178.84,TCP,23,3233,2025-05-05 12:50:23
10.10.10.10,172.217.245.19,TCP,143,8310,2025-05-04 04:49:56
192.168.1.7,172.217.15.155,UDP,67,612,2025-05-07 14:11:28
10.10.10.10,172.217.40.78,TCP,110,4672,2025-05-04 21:51:05
10.10.10.10,172.217.135.105,UDP,161,8578,2025-05-07 03:30:40
10.10.10.10,172.217.107.83,TCP,25,4541,2025-05-03 21:57:45
10.10.10.11,172.217.144.179,UDP,500,2696,2025-05-01 08:52:37
10.10.10.11,8.8.5.28,TCP,41736,5107,2025-05-01 23:53:40
192.168.1.148,172.217.148.70,TCP,80,1189,2025-05-07 12:05:57
192.168.1.72,172.217.17.102,TCP,21,2520,2025-05-07 14:22:23
10.10.10.10,1.1.1.142,TCP,22,6742,2025-05-06 08:56:38
192.168.1.59,172.217.76.205,ICMP,0,310,2025-05-06 21:10:23
192.168.1.181,8.8.6.28,TCP,8080,4246,2025-05-07 01:14:33
10.10.10.10,1.1.1.120,UDP,53,2859,2025-05-05 03:07:03
192.168.1.8,172.217.237.213,TCP,51023,4001,2025-05-03 02:10:38
10.10.10.11,8.8.8.197,TCP,8080,7749,2025-05-06 04:47:03
192.168.1.88,172.217.200.185,UDP,67,1768,2025-05-05 11:01:46
10.10.10.10,8.8.5.75,UDP,69,4265,2025-05-04 10:37:39
192.168.1.18,1.1.1.148,TCP,3389,4699,2025-05-04 04:54:24
10.10.10.10,8.8.6.230,TCP,21,2204,2025-05-01 13:43:56
192.168.1.88,1.1.1.9,TCP,21,1492,2025-05-04 00:42:08
192.168.1.12,8.8.7.99,UDP,500,1602,2025-05-07 04:18:11
192.168.1.164,172.217.124.151,UDP,67,960,2025-05-02 10:22:04
192.168.1.229,8.8.7.11,TCP,8080,1389,2025-05-07 20:31:22
10.10.10.11,1.1.1.85,TCP,8235,6002,2025-05-05 15:46:10
192.168.1.88,172.217.2.99,TCP,80,2580,2025-05-06 04:39:10
10.10.10.10,172.217.76.205,UDP,26485,3506,2025-05-01 11:50:04
192.168.1.184,8.8.5.75,UDP,68,1649,2025-05-02 08:18:28
192.168.1.213,1.1.1.240,TCP,443,2979,2025-05-06 13:50:01
192.168.1.151,8.8.5.2,TCP,42177,4247,2025-05-06 15:08:10
10.10.10.11,8.8.7.161,UDP,514,4140,2025-05-05 04:22:32
10.10.10.11,8.8.5.28,TCP,21,8464,2025-05-02 17:09:26
10.10.10.11,8.8.5.152,TCP,80,3869,2025-05-02 10:16:15
10.10.10.11,1.1.1.111,TCP,20,3272,2025-05-07 15:29:32
10.10.10.10,8.8.4.187,UDP,500,2421,2025-05-05 07:17:15
192.168.1.57,172.217.169.113,TCP,25,3684,2025-05-02 17:43:22
10.10.10.10,172.217.237.213,TCP,21694,8664,2025-05-02 16:01:44
192.168.1.253,172.217.80.254,TCP,22,1459,2025-05-05 00:11:32
10.10.10.11,8.8.7.10,TCP,445,7555,2025-05-01 13:30:08
10.10.10.10,172.217.149.141,TCP,25,4465,2025-05-04 06:09:50
10.10.10.11,172.217.63.8,TCP,20,5891,2025-05-04 08:53:28
192.168.1.148,1.1.1.49,TCP,20,4974,2025-05-01 23:59:05
192.168.1.26,8.8.5.194,TCP,56552,3490,2025-05-06 04:09:40
10.10.10.11,172.217.17.102,TCP,25,7004,2025-05-06 04:28:19
10.10.10.10,172.217.47.147,TCP,15203,8018,2025-05-05 23:56:53
10.10.10.10,172.217.68.0,UDP,161,4656,2025-05-05 18:49:11
192.168.1.189,172.217.218.76,UDP,53,1019,2025-05-01 10:46:41
192.168.1.217,8.8.6.3,ICMP,0,416,2025-05-06 18:35:49
10.10.10.11,8.8.6.37,UDP,55558,5551,2025-05-03 14:51:58
10.10.10.11,8.8.5.30,UDP,1194,7184,2025-05-07 18:44:56
192.168.1.88,1.1.1.186,TCP,3389,2783,2025-05-06 10:59:12
192.168.1.208,172.217.172.219,UDP,68,122,2025-05-04 12:31:29
192.168.1.155,1.1.1.87,UDP,123,803,2025-05-06 02:11:32
192.168.1.98,8.8.4.248,UDP,59979,751,2025-05-02 02:00:37
192.168.1.87,8.8.6.216,TCP,33295,1350,2025-05-05 23:11:28
10.10.10.10,8.8.5.75,UDP,500,7386,2025-05-06 02:16:12
10.10.10.11,1.1.1.224,UDP,161,6963,2025-05-01 01:23:39
10.10.10.11,1.1.1.85,UDP,68,3615,2025-05-03 00:09:29
10.10.10.10,8.8.6.135,UDP,123,4035,2025-05-07 13:57:43
192.168.1.179,172.217.152.51,UDP,67,422,2025-05-03 14:21:49
192.168.1.76,172.217.12.215,UDP,68,835,2025-05-05 14:15:05
10.10.10.10,1.1.1.120,TCP,443,7654,2025-05-01 14:50:02
10.10.10.10,8.8.5.194,TCP,20,2502,2025-05-05 18:05:02
10.10.10.11,8.8.5.110,TCP,21,6340,2025-05-05 03:14:44
10.10.10.11,8.8.4.131,UDP,161,6204,2025-05-06 14:56:56
10.10.10.11,8.8.6.37,UDP,53,4972,2025-05-07 22:19:17
10.10.10.11,8.8.4.218,UDP,514,4357,2025-05-06 23:35:44
10.10.10.10,1.1.1.220,UDP,161,7560,2025-05-02 18:25:16
10.10.10.10,8.8.7.206,UDP,500,3874,2025-05-03 23:59:00
10.10.10.10,172.217.188.90,TCP,80,6239,2025-05-06 18:58:33
10.10.10.11,172.217.220.161,TCP,445,4845,2025-05-07 04:52:29
10.10.10.11,172.217.251.222,TCP,110,6899,2025-05-01 10:51:22
10.10.10.10,172.217.180.28,UDP,53,5148,2025-05-05 13:52:52
192.168.1.40,172.217.227.234,TCP,21,2082,2025-05-05 14:09:43
10.10.10.10,8.8.5.214,TCP,20,8218,2025-05-02 10:30:47
192.168.1.207,1.1.1.226,TCP,23,2584,2025-05-07 08:44:28
192.168.1.32,172.217.251.222,TCP,445,333,2025-05-01 20:13:47
10.10.10.10,172.217.63.8,UDP,500,4033,2025-05-04 17:00:39
10.10.10.10,8.8.6.253,TCP,143,2504,2025-05-01 11:16:51
10.10.10.11,1.1.1.142,TCP,143,2884,2025-05-05 09:20:30
10.10.10.10,8.8.7.157,UDP,14030,2496,2025-05-03 09:42:19
10.10.10.11,1.1.1.172,TCP,143,8926,2025-05-07 08:12:13
192.168.1.207,172.217.10.45,TCP,80,4149,2025-05-02 11:18:11
192.168.1.109,8.8.5.37,TCP,25,506,2025-05-07 23:51:17
10.10.10.10,8.8.5.110,TCP,143,6840,2025-05-07 06:30:09
10.10.10.11,1.1.1.111,UDP,5375,5038,2025-05-03 15:28:35
10.10.10.10,1.1.1.218,TCP,53,6541,2025-05-05 06:35:59
10.10.10.10,1.1.1.220,TCP,20,2521,2025-05-01 04:54:39
192.168.1.170,172.217.103.94,TCP,3389,2236,2025-05-05 11:18:46
192.168.1.144,8.8.7.206,TCP,3389,3542,2025-05-02 06:59:56
10.10.10.11,172.217.139.17,UDP,11306,8602,2025-05-03 00:53:48
10.10.10.11,172.217.241.13,TCP,445,4794,2025-05-03 01:39:41
10.10.10.10,172.217.14.163,TCP,445,3538,2025-05-02 14:34:42
10.10.10.11,172.217.55.188,TCP,143,7896,2025-05-05 13:57:38
192.168.1.190,1.1.1.252,TCP,53,4514,2025-05-02 21:19:16
10.10.10.11,8.8.4.218,UDP,1194,7835,2025-05-04 04:27:22
192.168.1.21,172.217.169.113,TCP,8080,1268,2025-05-02 15:17:02
192.168.1.58,172.217.17.102,TCP,8080,4952,2025-05-03 13:06:24
192.168.1.208,8.8.5.28,TCP,80,4202,2025-05-07 17:42:24
192.168.1.87,8.8.8.36,TCP,23,3162,2025-05-02 21:44:20
10.10.10.11,8.8.5.250,UDP,68,4511,2025-05-07 11:46:14
10.10.10.11,172.217.89.89,UDP,1194,8475,2025-05-05 14:42:42
10.10.10.10,172.217.30.177,UDP,27116,7759,2025-05-03 12:05:00
10.10.10.10,172.217.245.19,UDP,500,6303,2025-05-07 09:42:07
10.10.10.11,1.1.1.122,TCP,143,6455,2025-05-04 09:59:50
192.168.1.29,172.217.94.154,UDP,57958,1768,2025-05-04 11:47:39
192.168.1.151,8.8.6.254,TCP,3389,2917,2025-05-01 11:02:06
192.168.1.189,8.8.7.157,UDP,1194,1381,2025-05-04 09:47:30
192.168.1.140,172.217.0.142,TCP,80,3723,2025-05-03 20:28:52
10.10.10.11,8.8.6.153,TCP,445,8883,2025-05-05 19:55:05
10.10.10.11,8.8.5.214,UDP,1194,2027,2025-05-01 19:22:54
192.168.1.50,1.1.1.124,TCP,143,2538,2025-05-03 15:34:20
10.10.10.11,8.8.5.79,UDP,68,1658,2025-05-06 15:55:13
192.168.1.56,8.8.6.27,TCP,8080,1918,2025-05-04 13:22:01
10.10.10.11,8.8.5.95,UDP,500,6492,2025-05-04 06:43:51
10.10.10.11,172.217.206.159,TCP,29364,5962,2025-05-07 09:11:53
10.10.10.10,8.8.8.224,UDP,55584,2845,2025-05-06 19:20:56
192.168.1.2,1.1.1.172,TCP,80,1392,2025-05-03 23:07:39
10.10.10.10,172.217.200.255,UDP,15585,8596,2025-05-03 08:40:19
192.168.1.187,1.1.1.103,UDP,68,976,2025-05-01 18:37:57
192.168.1.97,1.1.1.103,TCP,42035,2310,2025-05-05 16:46:17
10.10.10.10,1.1.1.14,TCP,39732,5627,2025-05-07 08:15:08
10.10.10.10,172.217.124.151,UDP,123,5564,2025-05-01 08:38:45
10.10.10.11,8.8.4.97,TCP,22,6583,2025-05-05 02:25:52
192.168.1.27,172.217.239.141,ICMP,0,346,2025-05-07 15:10:28
192.168.1.89,1.1.1.104,TCP,20,3265,2025-05-07 22:59:46
192.168.1.164,1.1.1.167,TCP,8080,1721,2025-05-04 08:38:22
10.10.10.11,8.8.6.185,UDP,20911,8923,2025-05-06 15:07:46
10.10.10.10,8.8.8.70,UDP,514,4838,2025-05-02 00:15:48
192.168.1.148,8.8.5.7,UDP,123,1550,2025-05-03 20:11:57
10.10.10.10,172.217.117.13,UDP,123,3435,2025-05-07 17:06:45
10.10.10.10,8.8.5.205,TCP,41080,1785,2025-05-05 07:43:17
192.168.1.88,1.1.1.186,TCP,445,885,2025-05-02 03:47:02
10.10.10.11,172.217.217.242,TCP,23,7353,2025-05-06 13:35:14
192.168.1.41,172.217.218.76,TCP,19522,3055,2025-05-07 23:23:13
10.10.10.10,8.8.5.214,UDP,12809,8398,2025-05-03 07:01:31
192.168.1.180,8.8.5.205,TCP,15260,3110,2025-05-01 07:57:02
10.10.10.10,172.217.20.253,UDP,40829,1926,2025-05-05 22:23:00
10.10.10.10,8.8.6.28,TCP,49964,7477,2025-05-03 14:21:28
192.168.1.167,8.8.5.152,TCP,21,3131,2025-05-01 08:44:35
192.168.1.219,1.1.1.167,TCP,1954,1113,2025-05-03 02:51:35
10.10.10.10,8.8.5.238,TCP,143,4860,2025-05-04 20:47:15
10.10.10.10,1.1.1.114,UDP,1194,7981,2025-05-02 07:52:58
192.168.1.189,8.8.7.243,TCP,80,4848,2025-05-03 02:11:52
192.168.1.246,1.1.1.222,UDP,500,1346,2025-05-02 04:47:21
192.168.1.207,1.1.1.167,TCP,25,3898,2025-05-06 02:15:10
192.168.1.89,8.8.4.142,TCP,53,1171,2025-05-03 03:59:03
10.10.10.11,172.217.20.253,UDP,67,4315,2025-05-07 11:58:59
10.10.10.10,8.8.6.127,UDP,69,7547,2025-05-03 17:29:49
10.10.10.10,172.217.61.27,UDP,53,2562,2025-05-05 10:41:27
192.168.1.151,172.217.14.249,TCP,47101,489,2025-05-05 04:44:05
10.10.10.11,8.8.5.72,TCP,80,4710,2025-05-02 14:34:24
10.10.10.11,8.8.4.248,TCP,80,4861,2025-05-06 18:27:46
10.10.10.10,1.1.1.252,TCP,443,5338,2025-05-07 09:29:59
192.168.1.246,172.217.17.157,TCP,445,4230,2025-05-02 07:34:57
10.10.10.10,1.1.1.50,TCP,64863,3029,2025-05-05 10:29:54
10.10.10.11,8.8.7.233,UDP,1194,6150,2025-05-05 20:14:49
10.10.10.11,172.217.80.254,TCP,443,2039,2025-05-06 02:01:41
192.168.1.207,172.217.75.246,ICMP,0,229,2025-05-03 06:51:27
192.168.1.223,172.217.17.139,TCP,10576,2986,2025-05-07 11:11:50
192.168.1.180,172.217.122.15,TCP,20,1042,2025-05-07 14:38:18
10.10.10.11,172.217.148.70,TCP,21,7002,2025-05-02 05:04:16
192.168.1.51,172.217.117.13,TCP,443,4549,2025-05-03 09:00:19
10.10.10.10,1.1.1.36,TCP,1121,8697,2025-05-03 12:37:27
10.10.10.10,172.217.187.3,UDP,53,6367,2025-05-07 22:43:24
10.10.10.11,8.8.6.90,UDP,12807,3533,2025-05-04 23:09:47
10.10.10.10,8.8.5.246,UDP,1194,8122,2025-05-07 11:18:39
10.10.10.11,172.217.245.246,UDP,10153,5803,2025-05-05 16:41:07
192.168.1.155,8.8.8.126,TCP,3389,3846,2025-05-02 01:34:15
10.10.10.10,172.217.128.187,UDP,68,7370,2025-05-03 15:26:24
192.168.1.60,8.8.6.135,TCP,46029,3667,2025-05-03 11:40:45
10.10.10.11,172.217.62.138,TCP,443,4649,2025-05-03 06:30:56
10.10.10.10,172.217.138.206,UDP,27425,7694,2025-05-07 22:50:11
10.10.10.10,172.217.156.151,UDP,1194,5638,2025-05-01 06:33:04
192.168.1.108,8.8.7.157,ICMP,0,456,2025-05-06 04:20:07
10.10.10.11,172.217.63.8,UDP,514,5194,2025-05-03 06:33:08
10.10.10.11,8.8.7.130,UDP,1194,6721,2025-05-03 22:35:29
10.10.10.11,8.8.4.136,TCP,143,6767,2025-05-07 15:02:40
192.168.1.108,172.217.183.89,TCP,21,4217,2025-05-01 06:56:31
10.10.10.10,172.217.158.144,TCP,443,4759,2025-05-06 13:01:51
192.168.1.23,172.217.60.55,UDP,68,1974,2025-05-05 14:04:43
192.168.1.221,1.1.1.167,UDP,514,816,2025-05-01 03:22:46
192.168.1.27,8.8.7.10,TCP,3389,2472,2025-05-05 05:18:53
192.168.1.237,172.217.183.234,TCP,8080,4685,2025-05-03 04:36:13
10.10.10.10,172.217.40.99,TCP,22,4104,2025-05-03 18:21:59
10.10.10.11,172.217.254.213,TCP,3389,6445,2025-05-05 12:41:43
192.168.1.36,172.217.122.15,ICMP,0,493,2025-05-05 08:28:16
10.10.10.11,172.217.15.155,UDP,123,5541,2025-05-06 05:36:40
10.10.10.11,172.217.152.51,UDP,161,7733,2025-05-06 12:16:41
10.10.10.10,8.8.6.35,TCP,21,8542,2025-05-03 12:09:19
10.10.10.11,8.8.7.14,UDP,514,2333,2025-05-04 01:17:25
192.168.1.87,172.217.149.141,UDP,69,1814,2025-05-02 19:19:10
10.10.10.11,8.8.6.216,TCP,445,6292,2025-05-01 14:11:56
10.10.10.11,8.8.8.36,UDP,514,6008,2025-05-04 23:29:54
10.10.10.11,8.8.4.119,TCP,23,2518,2025-05-01 08:34:45
192.168.1.155,8.8.5.68,ICMP,0,343,2025-05-06 18:47:56
10.10.10.11,8.8.5.178,UDP,123,8367,2025-05-02 17:59:12
10.10.10.11,172.217.128.187,UDP,1194,8177,2025-05-06 08:02:50
192.168.1.2,172.217.33.233,ICMP,0,183,2025-05-06 02:07:53
10.10.10.11,1.1.1.91,TCP,80,4811,2025-05-05 12:02:24
10.10.10.10,8.8.7.206,TCP,22,4787,2025-05-01 16:41:56
10.10.10.10,172.217.17.139,TCP,53,5960,2025-05-02 18:42:14
10.10.10.11,172.217.101.83,TCP,143,7396,2025-05-07 18:38:33
10.10.10.11,8.8.7.11,UDP,62227,7211,2025-05-01 21:52:10
192.168.1.115,8.8.6.35,TCP,443,3151,2025-05-05 01:34:18
10.10.10.10,1.1.1.50,TCP,22946,8971,2025-05-06 12:58:35
10.10.10.11,8.8.4.131,TCP,445,7216,2025-05-06 01:51:09
10.10.10.11,1.1.1.173,UDP,161,4943,2025-05-06 17:39:28
192.168.1.187,1.1.1.25,TCP,53,4041,2025-05-04 03:10:20
192.168.1.130,172.217.80.241,TCP,22,2687,2025-05-06 21:47:52
10.10.10.11,1.1.1.221,UDP,59967,2298,2025-05-02 08:24:58
192.168.1.142,172.217.18.147,TCP,25,2264,2025-05-02 19:47:57
10.10.10.11,1.1.1.25,UDP,67,6473,2025-05-07 03:03:17
192.168.1.221,172.217.124.151,TCP,23,1733,2025-05-04 08:05:39
192.168.1.18,172.217.52.75,UDP,161,1478,2025-05-05 19:03:04
192.168.1.7,172.217.225.24,UDP,500,1370,2025-05-01 10:39:42
10.10.10.11,1.1.1.226,TCP,80,2637,2025-05-04 03:36:10
192.168.1.246,1.1.1.59,TCP,80,1205,2025-05-03 19:49:41
10.10.10.10,1.1.1.106,UDP,69,4011,2025-05-02 10:56:45
10.10.10.11,8.8.5.79,UDP,1194,4207,2025-05-06 06:53:33
10.10.10.10,8.8.6.232,TCP,25,7754,2025-05-02 02:12:31
192.168.1.56,1.1.1.91,TCP,64709,3188,2025-05-02 08:31:36
10.10.10.11,1.1.1.166,UDP,17973,5525,2025-05-04 23:36:44
192.168.1.21,172.217.33.130,TCP,445,1071,2025-05-06 06:21:11
10.10.10.11,1.1.1.25,UDP,123,3172,2025-05-05 03:02:22
192.168.1.181,1.1.1.25,TCP,8080,3908,2025-05-04 07:31:15
10.10.10.10,1.1.1.43,TCP,35179,6422,2025-05-03 05:04:31
10.10.10.11,8.8.5.110,TCP,22,7305,2025-05-05 03:29:44
10.10.10.10,172.217.80.73,TCP,3389,8753,2025-05-04 09:33:19
10.10.10.10,8.8.6.27,TCP,20,3972,2025-05-04 09:00:48
10.10.10.10,8.8.6.185,TCP,25,7577,2025-05-06 09:55:46
10.10.10.10,172.217.235.93,UDP,59554,3212,2025-05-02 03:13:43
192.168.1.50,1.1.1.61,TCP,17908,1072,2025-05-02 19:05:59
10.10.10.11,172.217.17.139,UDP,61765,7268,2025-05-01 17:07:34
192.168.1.148,172.217.129.130,TCP,8080,503,2025-05-02 19:58:04
10.10.10.10,8.8.4.147,UDP,67,3814,2025-05-05 00:54:50
192.168.1.140,172.217.15.155,TCP,21,3004,2025-05-07 07:11:27
192.168.1.36,8.8.7.99,TCP,110,915,2025-05-01 23:21:04
192.168.1.142,1.1.1.119,UDP,500,920,2025-05-05 23:30:24
192.168.1.92,8.8.4.66,TCP,443,1757,2025-05-04 02:11:35
10.10.10.10,1.1.1.2,TCP,143,7026,2025-05-07 11:24:13
10.10.10.11,1.1.1.125,TCP,25570,4966,2025-05-03 00:34:47
192.168.1.179,8.8.4.162,TCP,443,2794,2025-05-03 16:02:32
10.10.10.10,1.1.1.172,TCP,445,7580,2025-05-03 00:27:18
192.168.1.36,172.217.89.89,TCP,49737,3802,2025-05-05 16:37:06
10.10.10.11,8.8.7.243,UDP,1194,2597,2025-05-02 03:15:54
10.10.10.10,172.217.2.99,TCP,143,4269,2025-05-02 05:46:14
10.10.10.11,1.1.1.9,TCP,23,3800,2025-05-05 13:18:47
10.10.10.11,8.8.4.248,UDP,23564,2409,2025-05-01 14:53:15
192.168.1.58,1.1.1.4,TCP,443,546,2025-05-01 19:32:12
192.168.1.36,172.217.188.90,TCP,20,779,2025-05-05 16:06:15
10.10.10.11,8.8.5.30,TCP,34861,4103,2025-05-05 15:06:01
192.168.1.93,8.8.8.57,ICMP,0,351,2025-05-02 02:47:04
10.10.10.10,8.8.5.110,TCP,22,6552,2025-05-07 14:13:01
